,Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
38281,0,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 18/05/2020  23:40:00 ,118151048,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.6579229,14.59149139,11.37526939,1.066431506,945208.384,994934.3595,2070437,211,118150792,1936898.23,306875.646,2070838,255039,118150724,1875408.317,456419.4216,2070713,454,620,62,124,640,64,256,0.524752011,0.541679495,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
65,65,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:57:24 ,102126843,5,9,40,35,25,524,515,479,8,8,8,0,7,7,7,0,5,5,5,0,282,7,58.22222222,104.0477988,281,6,57.22222222,104.0477988,277,2,53.22222222,104.0477988,5.522544156,5.385459727,4.935039459,0.137084429,7855911,11083475.4,42000460,11530,90084074,22521018.5,25316441.54,58021854,11530,92064063,11508007.88,17961802.47,53937667,50018,50,5,10,90,9,36,0.048958725,0.088125705,40.28571429,7,282,85.35665318,7285.758242,39.28571429,6,281,85.35665318,7285.758242,36,2,277,85.07101106,7237.076923,1064974.5,1725925.526,4013028,0,14847417.33,13545787.63,42000460,5390277,1,12,14,MASTER,1,129,0,0,0,5,9,REPLAY
10470,460,192.168.1.11-192.168.1.5-42312-20002,192.168.1.11,192.168.1.5,42312,20002,6, 15/05/2020  22:10:05 ,118054068,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97573071,14.85759898,11.48626238,1.118131736,901176.0916,986386.3497,2001411,190,118053661,1844588.453,493516.3904,2001758,25796,118053762,1788693.364,578988.5639,2001775,483,650,65,130,670,67,268,0.550595173,0.567536563,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,13,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
891,110,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  22:30:40 ,119020110,18,19,198,180,144,1943,1924,1848,44,8,11,8.731282501,43,7,10,8.731282501,41,5,8,8.731282501,468,7,102.2631579,160.0325807,467,6,101.2631579,160.0325807,463,2,97.26315789,160.0325807,17.98855672,17.67768489,16.73666744,0.310871835,3306114.167,6461775.283,30047460,113,119020110,7001182.941,7991169.099,30048799,50845,117981596,6554533.111,10504740.79,30069319,287,180,18,36,190,19,76,0.151234947,0.159636888,57.86486486,7,468,122.3917123,14979.73123,56.86486486,6,467,122.3917123,14979.73123,53.83783784,2,463,122.0124114,14887.02853,286201.7143,756295.7837,2001319,0,13729632.57,8809019.732,30047460,5035537,1,13,37,MASTER,1,129,0,0,0,18,19,REPLAY
16762,417,192.168.1.2-192.168.1.9-55050-20000,192.168.1.2,192.168.1.9,55050,20000,6, 15/05/2020  21:48:06 ,118061193,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.66983996,14.60259681,11.38392698,1.067243154,944489.544,1001139.237,2001734,124,118060925,1935425,353468.8498,2001952,17087,118060938,1873983.143,485268.2573,2002015,610,620,62,124,640,64,256,0.525151393,0.542091761,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
9331,274,192.168.1.1-192.168.1.3-40709-20001,192.168.1.1,192.168.1.3,40709,20001,6, 15/05/2020  20:36:05 ,118057606,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97525195,14.85715372,11.48591815,1.118098227,901203.0992,979187.4544,2001782,106,118057336,1844645.875,464343.5825,2001914,22976,118057458,1788749.364,553493.0741,2001976,23408,650,65,130,670,67,268,0.550578673,0.567519555,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,11,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
7056,380,192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002,6, 15/05/2020  02:40:05 ,118056245,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38202198,15.24696978,11.82487212,1.135052195,887640.9398,980206.0386,2001472,182,118055929,1816245.062,521997.7705,2001978,5746,118055928,1762028.776,599061.3582,2001857,495,660,66,132,680,68,272,0.559055559,0.575996636,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,13,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED
38322,41,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  00:20:05 ,118328202,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.63448078,14.56964587,11.35823901,1.064834907,946625.616,990088.6071,2070118,198,118327929,1939802.115,261433.5648,2070396,590189,118327943,1878221.317,428517.9989,2070362,441,620,62,124,640,64,256,0.523966383,0.540868524,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
37912,100,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  03:00:30 ,119310753,62,63,514,452,328,885,822,570,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,14.04761905,40.37263069,281,6,13.04761905,40.37263069,277,2,9.047619048,40.37263069,11.72568243,10.67799815,7.526563846,1.047684277,962183.4919,992908.4673,2073084,353,119310097,1955903.23,218877.969,2073864,918953,119310108,1924356.581,329861.207,2073849,353,620,62,124,630,63,252,0.519651401,0.528032876,11.192,7,282,28.71570774,824.591871,10.192,6,281,28.71570774,824.591871,7.184,2,277,28.63208892,819.7965161,0,0,0,0,0,0,0,0,4,13,125,MASTER,1,129,0,0,0,62,63,INIT_DATA
30274,409,192.168.1.5-192.168.1.12-20000-38408,192.168.1.5,192.168.1.12,20000,38408,6, 16/05/2020  16:11:12 ,88,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,11443181.82,11420454.55,11352272.73,22727.27273,88,-1,88,88,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,11363.63636,11363.63636,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,13,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
2229,309,192.168.1.1-192.168.1.5-40070-20001,192.168.1.1,192.168.1.5,40070,20001,6, 15/05/2020  00:46:03 ,118056702,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20407794,15.08597115,11.71470977,1.118106789,901196.1985,979326.8701,2000774,372,118055895,1844623.359,465456.1356,2001568,32660,118056001,1788727.288,555988.6645,2001514,372,650,65,130,670,67,268,0.550582889,0.567523901,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,2,13,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
25436,2,192.168.1.12-192.168.1.5-37616-20000,192.168.1.12,192.168.1.5,37616,20000,6, 16/05/2020  14:46:47 ,413,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,2438256.659,2433414.044,2418886.199,4842.615012,413,-1,413,413,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2421.307506,2421.307506,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
38380,99,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  01:18:13 ,118260443,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.64343878,14.57799376,11.36474687,1.06544502,946083.544,989681.0952,2202383,209,118260187,1938691.59,262564.7747,2202718,622887,118260180,1877145.714,429066.9414,2202678,470,620,62,124,640,64,256,0.524266597,0.541178423,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
36726,723,192.168.1.5-192.168.1.12-20000-40606,192.168.1.5,192.168.1.12,20000,40606,6, 16/05/2020  21:41:43 ,132,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7628787.879,7613636.364,7568181.818,15151.51515,132,-1,132,132,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,7575.757576,7575.757576,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,13,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_INFO
214,105,192.168.1.2-192.168.1.5-51789-20000,192.168.1.2,192.168.1.5,51789,20000,6, 18/05/2020  22:27:30 ,80973789,8,3,127,119,103,21,18,6,62,8,15.875,18.90153055,61,7,14.875,18.90153055,59,5,12.875,18.90153055,7,7,7,0,6,6,6,0,2,2,2,0,1.827751941,1.691905513,1.346114605,0.135846428,8097378.9,7917690.383,22873543,1596328,80973789,11567684.14,11402500.91,32023835,2532633,17458974,8729487,9499626.052,15446737,2012237,80,8,16,30,3,12,0.098797402,0.037049026,13.45454545,7,62,16.34847783,267.2727273,12.45454545,6,61,16.34847783,267.2727273,9.909090909,2,59,16.60996415,275.8909091,2729652.4,5054482.279,11636025,0,13465105.4,8205900.225,22873543,6999943,1,13,11,MASTER,1,129,0,0,0,8,3,REPLAY
35679,770,192.168.1.11-192.168.1.4-39364-20000,192.168.1.11,192.168.1.4,39364,20000,6, 16/05/2020  21:50:43 ,234,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,4303418.803,4294871.795,4269230.769,8547.008547,234,-1,234,234,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4273.504274,4273.504274,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
13058,649,192.168.1.12-192.168.1.4-56526-20003,192.168.1.12,192.168.1.4,56526,20003,6, 15/05/2020  21:02:06 ,118057731,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07688022,14.94184231,11.51978772,1.135037908,887652.1128,977515.0655,2001152,372,118057137,1816263.646,512853.566,2001868,34916,118057027,1762045.179,591367.6524,2001907,372,660,66,132,680,68,272,0.559048522,0.575989386,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,12,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
32046,393,192.168.1.12-192.168.1.5-40670-20000,192.168.1.12,192.168.1.5,40670,20000,6, 16/05/2020  21:56:00 ,485,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,2076288.66,2072164.948,2059793.814,4123.71134,485,-1,485,485,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2061.85567,2061.85567,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
5458,153,192.168.1.2-192.168.1.8-38899-20000,192.168.1.2,192.168.1.8,38899,20000,6, 15/05/2020  00:08:02 ,118051259,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.67115858,14.60382561,11.38488493,1.067332963,944410.072,986966.16,2000654,354,118050353,1935251.689,257845.0313,2001278,740136,118050728,1873821.079,425772.3122,2001560,354,620,62,124,640,64,256,0.525195585,0.542137378,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,16,126,MASTER,1,129,0,0,0,62,64,NORMAL
7945,317,192.168.1.1-192.168.1.6-41489-20001,192.168.1.1,192.168.1.6,41489,20001,6, 15/05/2020  02:08:05 ,118063036,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38107968,15.24609277,11.82419195,1.134986906,887692,974393.6041,2001798,126,118062793,1816350.662,496056.851,2002043,257261,118062783,1762131.09,579241.9841,2002044,481,660,66,132,680,68,272,0.559023402,0.575963505,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,2,14,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED
779,110,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  22:32:19 ,116811684,6,8,84,78,66,1388,1380,1348,17,8,14,4.647580015,16,7,13,4.647580015,14,5,11,4.647580015,282,7,173.5,113.8796357,281,6,172.5,113.8796357,277,2,168.5,113.8796357,12.60147915,12.48162812,12.10495347,0.119851024,8985514.154,13976602.95,36317539,281,116805229,23361045.8,13629266.5,36317539,859863,116811167,16687309.57,15848039.54,37176651,532,60,6,12,80,8,32,0.051364725,0.0684863,105.1428571,7,282,117.0508483,13700.9011,104.1428571,6,281,117.0508483,13700.9011,101,2,277,116.3343986,13533.69231,539856.25,648316.3575,1298983,281,28661451,5927885.762,36317539,22649496,1,12,14,MASTER,1,129,0,0,0,6,8,REPLAY
18379,731,192.168.1.12-192.168.1.8-43137-20003,192.168.1.12,192.168.1.8,43137,20003,6, 16/05/2020  02:12:05 ,118062099,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97464399,14.85658831,11.48548104,1.118055677,901237.3969,984114.4427,2001218,642,118061001,1844703.141,488359.4677,2001978,24859,118061262,1788807,572737.8638,2001988,25047,650,65,130,670,67,268,0.55055772,0.567497957,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,16,132,MASTER,1,129,0,0,0,65,67,WARM_RESTART
37658,86,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  02:32:22 ,118235589,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.64672715,14.58105816,11.36713583,1.065668984,945884.712,990183.0254,2076003,318,118234996,1938278.623,271678.1905,2076883,518989,118234888,1876744.254,434431.5831,2076685,318,620,62,124,640,64,256,0.524376802,0.541292182,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
17400,712,192.168.1.1-192.168.1.4-46400-20001,192.168.1.1,192.168.1.4,46400,20001,6, 16/05/2020  02:08:06 ,118056797,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07700741,14.94196052,11.51987886,1.135046888,887645.0902,971532.5263,2001454,470,118056159,1816248.6,491008.6497,2002050,12833,118056048,1762030.567,571091.7109,2002190,13077,660,66,132,680,68,272,0.559052945,0.575993943,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,2,12,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
2876,956,192.168.1.1-192.168.1.8-39909-20001,192.168.1.1,192.168.1.8,39909,20001,6, 15/05/2020  03:28:07 ,110055879,62,64,538,476,352,1336,1272,1016,17,8,8.677419355,2.133066703,16,7,7.677419355,2.133066703,14,5,5.677419355,2.133066703,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,17.02771371,15.88284075,12.43004928,1.14487296,880447.032,973004.2748,2001206,558,110055109,1804182.115,519995.2626,2001946,15864,110055179,1746907.603,598690.348,2001938,15966,620,62,124,640,64,256,0.563350187,0.581522774,14.87301587,7,282,40.10126863,1608.111746,13.87301587,6,281,40.10126863,1608.111746,10.85714286,2,277,39.96032318,1596.827429,0,0,0,0,0,0,0,0,2,16,126,MASTER,1,129,0,0,0,62,64,DISABLE_UNSOLICITED
37640,68,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  01:56:18 ,118326417,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.63471663,14.56986566,11.35841035,1.064850971,946611.336,988933.2143,2067605,383,118325889,1939768.672,256219.9328,2068334,757047,118325688,1878185.524,425463.2993,2068318,383,620,62,124,640,64,256,0.523974287,0.540876684,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
40343,33,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  19:47:39 ,73924297,4,4,86,82,74,950,946,930,62,8,21.5,27,61,7,20.5,27,59,5,18.5,27,485,7,237.5,200.1241281,484,6,236.5,200.1241281,480,2,232.5,200.1241281,14.01433686,13.90611804,13.58146159,0.108218817,10560613.86,10503087.94,25814085,203291,73924297,24641432.33,17744426.67,41770448,6339764,4099692,1366564,2014492.013,3692699,203291,40,4,8,40,4,16,0.054109409,0.054109409,129.5,7,485,175.5188228,30806.85714,128.5,6,484,175.5188228,30806.85714,125.5,2,480,174.8174558,30561.14286,1024923,2049846,4099692,0,17456151.25,8366348.856,25814085,6339764,1,11,8,MASTER,1,129,0,0,0,4,4,REPLAY
13240,831,192.168.1.12-192.168.1.6-36519-20003,192.168.1.12,192.168.1.6,36519,20003,6, 15/05/2020  21:46:09 ,118066826,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97400442,14.8559935,11.4850212,1.118010914,901273.4809,968397.7051,2000655,453,118065976,1844780.875,413173.2939,2005002,90349,118065911,1788877.439,516690.7806,2004826,453,650,65,130,670,67,268,0.550535677,0.567475236,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,14,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
34822,1021,192.168.1.1-192.168.1.3-41060-20000,192.168.1.1,192.168.1.3,41060,20000,6, 16/05/2020  22:43:06 ,109,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,9238532.11,9220183.486,9165137.615,18348.62385,109,-1,109,109,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,9174.311927,9174.311927,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
25203,334,192.168.1.11-192.168.1.4-37646-20000,192.168.1.11,192.168.1.4,37646,20000,6, 16/05/2020  17:07:47 ,201,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,5009950.249,5000000,4970149.254,9950.248756,201,-1,201,201,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4975.124378,4975.124378,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
13214,805,192.168.1.12-192.168.1.9-57817-20003,192.168.1.12,192.168.1.9,57817,20003,6, 15/05/2020  21:40:08 ,118062847,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07618356,14.94119484,11.51928854,1.134988723,887690.5789,992846.6919,2001038,604,118061869,1816336.446,572689.1979,2002051,17150,118062104,1762120.955,640652.5642,2001908,17340,660,66,132,680,68,272,0.559024297,0.575964427,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,17,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
38468,189,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  02:48:24 ,118261223,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.6433356,14.57789761,11.36467192,1.065437992,946089.784,997894.1104,2090444,128,118261013,1938705.131,320424.9154,2090646,161068,118260909,1877157.286,465483.2637,2090678,248,620,62,124,640,64,256,0.524263139,0.541174853,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
40330,20,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  19:19:11 ,119110940,12,6,528,516,468,48,42,30,282,7,44,89.31965069,281,6,43,89.31965069,277,2,39,89.31965069,8,8,8,0,7,7,7,0,5,5,5,0,4.835827843,4.684708222,4.180976156,0.15111962,7006525.882,8898809.757,33966441,10690,119110940,10828267.27,17880213.36,53026304,10690,69094131,13818826.2,10202671.42,31968192,8034080,120,12,48,60,6,12,0.100746413,0.050373207,32,7,282,73.94035752,5467.176471,31,6,281,73.94035752,5467.176471,27.66666667,2,277,73.71726592,5434.235294,2331714.286,3895690.261,8034080,0,14397164.86,10000822.89,33966441,6010116,11,1,18,OUTSTATION,1,129,0,0,0,6,12,REPLAY
