Content,EventId,RegexTemplate
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_01:15:00 NODE_ID=N16 VOLTAGE_LEVEL=246.39 FREQUENCY_SIGNAL=50.04 POWER_FLOW=97.86 REACTIVE_POWER=32.49 COMMUNICATION_LOG_SIZE=4231 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=11.49 SPATIAL_CORRELATION=0.76 WAVELET_COEFF_AVG=0.884 WAVELET_COEFF_STD=0.06 THREAT_PROBABILITY=0.26 ATTACK_TYPE=DoS RISK_SCORE=0.77 UNCERTAINTY=0.05 POLICY_ACTION=isolate_node REWARD_VALUE=0.08 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1,dd1dc8b4,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_01:(.*?) NODE_ID=N16 VOLTAGE_LEVEL=246\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=97\.(.*?) REACTIVE_POWER=32\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=11\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_14:30:00 NODE_ID=N43 VOLTAGE_LEVEL=231.59 FREQUENCY_SIGNAL=50.09 POWER_FLOW=102.01 REACTIVE_POWER=31.76 COMMUNICATION_LOG_SIZE=9317 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.14 SPECTRAL_ENERGY=5.64 SPATIAL_CORRELATION=0.88 WAVELET_COEFF_AVG=-0.961 WAVELET_COEFF_STD=0.191 THREAT_PROBABILITY=0.85 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.55 UNCERTAINTY=0.38 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.59 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0,e030428b,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_14:(.*?) NODE_ID=N43 VOLTAGE_LEVEL=231\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=102\.(.*?) REACTIVE_POWER=31\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=5\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=UNKNOWN RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_02:45:00 NODE_ID=N25 VOLTAGE_LEVEL=217.72 FREQUENCY_SIGNAL=50.21 POWER_FLOW=116.05 REACTIVE_POWER=18.72 COMMUNICATION_LOG_SIZE=9228 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.77 SPECTRAL_ENERGY=18.79 SPATIAL_CORRELATION=0.68 WAVELET_COEFF_AVG=-0.332 WAVELET_COEFF_STD=0.04 THREAT_PROBABILITY=0.6 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.04 UNCERTAINTY=0.34 POLICY_ACTION=restrict_access REWARD_VALUE=0.28 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1,e098c93f,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_02:(.*?) NODE_ID=N25 VOLTAGE_LEVEL=217\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=116\.(.*?) REACTIVE_POWER=18\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=18\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:00:00 NODE_ID=N15 VOLTAGE_LEVEL=210.43 FREQUENCY_SIGNAL=49.99 POWER_FLOW=111.19 REACTIVE_POWER=22.82 COMMUNICATION_LOG_SIZE=4358 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.41 SPECTRAL_ENERGY=5.26 SPATIAL_CORRELATION=0.8 WAVELET_COEFF_AVG=-0.696 WAVELET_COEFF_STD=0.376 THREAT_PROBABILITY=0.04 ATTACK_TYPE=MITM RISK_SCORE=0.93 UNCERTAINTY=0.37 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.27 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,e36b839e,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_09:(.*?) NODE_ID=N15 VOLTAGE_LEVEL=210\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=111\.(.*?) REACTIVE_POWER=22\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=5\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_18:45:00 NODE_ID=N23 VOLTAGE_LEVEL=245.47 FREQUENCY_SIGNAL=50.04 POWER_FLOW=89.93 REACTIVE_POWER=21.82 COMMUNICATION_LOG_SIZE=8357 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=15.82 SPATIAL_CORRELATION=0.41 WAVELET_COEFF_AVG=-0.274 WAVELET_COEFF_STD=0.26 THREAT_PROBABILITY=0.77 ATTACK_TYPE=Insider RISK_SCORE=0.02 UNCERTAINTY=0.18 POLICY_ACTION=isolate_node REWARD_VALUE=0.85 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,e37342f5,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_18:(.*?) NODE_ID=N23 VOLTAGE_LEVEL=245\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=89\.(.*?) REACTIVE_POWER=21\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=15\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Insider RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_00:45:00 NODE_ID=N42 VOLTAGE_LEVEL=239.41 FREQUENCY_SIGNAL=49.68 POWER_FLOW=98.54 REACTIVE_POWER=24.85 COMMUNICATION_LOG_SIZE=6483 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.66 SPECTRAL_ENERGY=7.19 SPATIAL_CORRELATION=0.85 WAVELET_COEFF_AVG=-0.778 WAVELET_COEFF_STD=0.258 THREAT_PROBABILITY=0.88 ATTACK_TYPE=Zero-Day RISK_SCORE=0.92 UNCERTAINTY=0.17 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.34 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0,e3d76b0d,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_00:(.*?) NODE_ID=N42 VOLTAGE_LEVEL=239\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=98\.(.*?) REACTIVE_POWER=24\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=7\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Zero\-Day RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_17:30:00 NODE_ID=N26 VOLTAGE_LEVEL=220.61 FREQUENCY_SIGNAL=50.04 POWER_FLOW=72.99 REACTIVE_POWER=27.12 COMMUNICATION_LOG_SIZE=2409 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.32 SPECTRAL_ENERGY=13.78 SPATIAL_CORRELATION=0.53 WAVELET_COEFF_AVG=0.577 WAVELET_COEFF_STD=0.127 THREAT_PROBABILITY=0.58 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.8 UNCERTAINTY=0.19 POLICY_ACTION=restrict_access REWARD_VALUE=0.48 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,e727f603,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_17:(.*?) NODE_ID=N26 VOLTAGE_LEVEL=220\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=72\.(.*?) REACTIVE_POWER=27\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=13\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_06:30:00 NODE_ID=N47 VOLTAGE_LEVEL=251.62 FREQUENCY_SIGNAL=50.21 POWER_FLOW=100.61 REACTIVE_POWER=28.36 COMMUNICATION_LOG_SIZE=3330 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.7 SPECTRAL_ENERGY=12.78 SPATIAL_CORRELATION=0.44 WAVELET_COEFF_AVG=0.902 WAVELET_COEFF_STD=0.353 THREAT_PROBABILITY=0.59 ATTACK_TYPE=MITM RISK_SCORE=0.93 UNCERTAINTY=0.27 POLICY_ACTION=restrict_access REWARD_VALUE=0.74 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1,eaa0038d,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_06:(.*?) NODE_ID=N47 VOLTAGE_LEVEL=251\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=100\.(.*?) REACTIVE_POWER=28\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=12\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_05:00:00 NODE_ID=N1 VOLTAGE_LEVEL=237.21 FREQUENCY_SIGNAL=49.75 POWER_FLOW=93.94 REACTIVE_POWER=34.51 COMMUNICATION_LOG_SIZE=7669 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.64 SPECTRAL_ENERGY=11.52 SPATIAL_CORRELATION=0.25 WAVELET_COEFF_AVG=-0.475 WAVELET_COEFF_STD=0.479 THREAT_PROBABILITY=0.15 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.19 UNCERTAINTY=0.04 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.53 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1,eb27e06e,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_05:(.*?) NODE_ID=N1 VOLTAGE_LEVEL=237\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=93\.(.*?) REACTIVE_POWER=34\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=11\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_10:15:00 NODE_ID=N11 VOLTAGE_LEVEL=223.83 FREQUENCY_SIGNAL=49.64 POWER_FLOW=110.94 REACTIVE_POWER=26.32 COMMUNICATION_LOG_SIZE=8679 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.39 SPECTRAL_ENERGY=13.8 SPATIAL_CORRELATION=0.43 WAVELET_COEFF_AVG=0.971 WAVELET_COEFF_STD=0.034 THREAT_PROBABILITY=0.44 ATTACK_TYPE=Zero-Day RISK_SCORE=0.71 UNCERTAINTY=0.07 POLICY_ACTION=isolate_node REWARD_VALUE=0.95 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0,f0ec991f,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_10:(.*?) NODE_ID=N11 VOLTAGE_LEVEL=223\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=110\.(.*?) REACTIVE_POWER=26\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=13\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Zero\-Day RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_04:45:00 NODE_ID=N50 VOLTAGE_LEVEL=229.0 FREQUENCY_SIGNAL=50.36 POWER_FLOW=93.42 REACTIVE_POWER=37.83 COMMUNICATION_LOG_SIZE=5614 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=14.06 SPATIAL_CORRELATION=0.24 WAVELET_COEFF_AVG=0.452 WAVELET_COEFF_STD=0.293 THREAT_PROBABILITY=0.5 ATTACK_TYPE=DoS RISK_SCORE=0.98 UNCERTAINTY=0.15 POLICY_ACTION=alert_operator REWARD_VALUE=0.43 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0,f40c4da4,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_04:(.*?) NODE_ID=N50 VOLTAGE_LEVEL=229\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=93\.(.*?) REACTIVE_POWER=37\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=14\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=alert_operator REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_05:30:00 NODE_ID=N9 VOLTAGE_LEVEL=232.86 FREQUENCY_SIGNAL=49.93 POWER_FLOW=128.59 REACTIVE_POWER=34.24 COMMUNICATION_LOG_SIZE=6047 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.84 SPECTRAL_ENERGY=13.52 SPATIAL_CORRELATION=0.85 WAVELET_COEFF_AVG=-0.876 WAVELET_COEFF_STD=0.319 THREAT_PROBABILITY=0.26 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.57 UNCERTAINTY=0.04 POLICY_ACTION=restrict_access REWARD_VALUE=0.55 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1,f6b98350,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_05:(.*?) NODE_ID=N9 VOLTAGE_LEVEL=232\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=128\.(.*?) REACTIVE_POWER=34\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=13\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=UNKNOWN RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_21:45:00 NODE_ID=N7 VOLTAGE_LEVEL=231.86 FREQUENCY_SIGNAL=50.43 POWER_FLOW=82.65 REACTIVE_POWER=35.23 COMMUNICATION_LOG_SIZE=6138 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.74 SPECTRAL_ENERGY=5.8 SPATIAL_CORRELATION=0.67 WAVELET_COEFF_AVG=-0.721 WAVELET_COEFF_STD=0.204 THREAT_PROBABILITY=0.26 ATTACK_TYPE=MITM RISK_SCORE=0.69 UNCERTAINTY=0.29 POLICY_ACTION=restrict_access REWARD_VALUE=0.57 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1,f8b0236c,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_21:(.*?) NODE_ID=N7 VOLTAGE_LEVEL=231\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=82\.(.*?) REACTIVE_POWER=35\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=5\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_18:00:00 NODE_ID=N12 VOLTAGE_LEVEL=228.05 FREQUENCY_SIGNAL=50.27 POWER_FLOW=75.14 REACTIVE_POWER=34.74 COMMUNICATION_LOG_SIZE=6097 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.31 SPECTRAL_ENERGY=11.49 SPATIAL_CORRELATION=0.69 WAVELET_COEFF_AVG=-0.315 WAVELET_COEFF_STD=0.23 THREAT_PROBABILITY=0.51 ATTACK_TYPE=MITM RISK_SCORE=0.41 UNCERTAINTY=0.05 POLICY_ACTION=alert_operator REWARD_VALUE=0.48 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0,ff10d438,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_18:(.*?) NODE_ID=N12 VOLTAGE_LEVEL=228\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=75\.(.*?) REACTIVE_POWER=34\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=11\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=alert_operator REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_16:30:00 NODE_ID=N10 VOLTAGE_LEVEL=224.63 FREQUENCY_SIGNAL=49.87 POWER_FLOW=143.2 REACTIVE_POWER=23.66 COMMUNICATION_LOG_SIZE=8255 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.53 SPECTRAL_ENERGY=9.06 SPATIAL_CORRELATION=0.62 WAVELET_COEFF_AVG=-0.552 WAVELET_COEFF_STD=0.176 THREAT_PROBABILITY=0.14 ATTACK_TYPE=MITM RISK_SCORE=0.92 UNCERTAINTY=0.29 POLICY_ACTION=isolate_node REWARD_VALUE=0.92 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1,fffe1667,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_16:(.*?) NODE_ID=N10 VOLTAGE_LEVEL=224\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=143\.(.*?) REACTIVE_POWER=23\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=9\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Env ATTACK_DETECTED=(.*?)$
