LineId,Content
191,DATASET=SG_SECURITY TIMESTAMP=2024-01-02_23:30:00 NODE_ID=N43 VOLTAGE_LEVEL=238.2 FREQUENCY_SIGNAL=49.93 POWER_FLOW=80.02 REACTIVE_POWER=28.09 COMMUNICATION_LOG_SIZE=9290 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.3 SPECTRAL_ENERGY=13.41 SPATIAL_CORRELATION=0.83 WAVELET_COEFF_AVG=-0.638 WAVELET_COEFF_STD=0.138 THREAT_PROBABILITY=0.72 ATTACK_TYPE=MITM RISK_SCORE=0.72 UNCERTAINTY=0.13 POLICY_ACTION=isolate_node REWARD_VALUE=0.43 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
192,DATASET=SG_SECURITY TIMESTAMP=2024-01-02_23:45:00 NODE_ID=N17 VOLTAGE_LEVEL=226.9 FREQUENCY_SIGNAL=50.05 POWER_FLOW=122.14 REACTIVE_POWER=21.67 COMMUNICATION_LOG_SIZE=4199 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.47 SPECTRAL_ENERGY=15.55 SPATIAL_CORRELATION=0.6 WAVELET_COEFF_AVG=0.34 WAVELET_COEFF_STD=0.274 THREAT_PROBABILITY=0.96 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.25 UNCERTAINTY=0.23 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.07 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
193,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_00:00:00 NODE_ID=N50 VOLTAGE_LEVEL=225.79 FREQUENCY_SIGNAL=49.99 POWER_FLOW=76.54 REACTIVE_POWER=21.32 COMMUNICATION_LOG_SIZE=9038 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.6 SPECTRAL_ENERGY=15.08 SPATIAL_CORRELATION=0.29 WAVELET_COEFF_AVG=-0.775 WAVELET_COEFF_STD=0.414 THREAT_PROBABILITY=0.46 ATTACK_TYPE=DoS RISK_SCORE=0.36 UNCERTAINTY=0.06 POLICY_ACTION=restrict_access REWARD_VALUE=0.8 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
194,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_00:15:00 NODE_ID=N6 VOLTAGE_LEVEL=236.57 FREQUENCY_SIGNAL=49.72 POWER_FLOW=120.98 REACTIVE_POWER=26.21 COMMUNICATION_LOG_SIZE=8970 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.4 SPECTRAL_ENERGY=15.82 SPATIAL_CORRELATION=0.58 WAVELET_COEFF_AVG=-0.616 WAVELET_COEFF_STD=0.413 THREAT_PROBABILITY=0.79 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.93 UNCERTAINTY=0.41 POLICY_ACTION=restrict_access REWARD_VALUE=0.97 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
195,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_00:30:00 NODE_ID=N21 VOLTAGE_LEVEL=237.15 FREQUENCY_SIGNAL=50.2 POWER_FLOW=101.38 REACTIVE_POWER=31.23 COMMUNICATION_LOG_SIZE=6049 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.17 SPECTRAL_ENERGY=13.66 SPATIAL_CORRELATION=0.62 WAVELET_COEFF_AVG=-0.544 WAVELET_COEFF_STD=0.211 THREAT_PROBABILITY=0.91 ATTACK_TYPE=Insider RISK_SCORE=0.81 UNCERTAINTY=0.1 POLICY_ACTION=restrict_access REWARD_VALUE=0.38 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
196,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_00:45:00 NODE_ID=N7 VOLTAGE_LEVEL=224.09 FREQUENCY_SIGNAL=49.98 POWER_FLOW=106.44 REACTIVE_POWER=33.35 COMMUNICATION_LOG_SIZE=8493 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.87 SPECTRAL_ENERGY=15.21 SPATIAL_CORRELATION=0.29 WAVELET_COEFF_AVG=0.172 WAVELET_COEFF_STD=0.146 THREAT_PROBABILITY=0.08 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.86 UNCERTAINTY=0.05 POLICY_ACTION=alert_operator REWARD_VALUE=0.17 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
197,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_01:00:00 NODE_ID=N22 VOLTAGE_LEVEL=233.87 FREQUENCY_SIGNAL=50.07 POWER_FLOW=80.98 REACTIVE_POWER=29.81 COMMUNICATION_LOG_SIZE=5301 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.65 SPECTRAL_ENERGY=7.71 SPATIAL_CORRELATION=0.42 WAVELET_COEFF_AVG=-0.484 WAVELET_COEFF_STD=0.469 THREAT_PROBABILITY=0.41 ATTACK_TYPE=MITM RISK_SCORE=0.19 UNCERTAINTY=0.39 POLICY_ACTION=alert_operator REWARD_VALUE=0.94 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
198,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_01:15:00 NODE_ID=N16 VOLTAGE_LEVEL=228.14 FREQUENCY_SIGNAL=50.17 POWER_FLOW=136.54 REACTIVE_POWER=31.76 COMMUNICATION_LOG_SIZE=2152 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.57 SPECTRAL_ENERGY=9.0 SPATIAL_CORRELATION=0.26 WAVELET_COEFF_AVG=0.101 WAVELET_COEFF_STD=0.257 THREAT_PROBABILITY=0.37 ATTACK_TYPE=Zero-Day RISK_SCORE=0.59 UNCERTAINTY=0.0 POLICY_ACTION=isolate_node REWARD_VALUE=0.47 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
199,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_01:30:00 NODE_ID=N27 VOLTAGE_LEVEL=239.7 FREQUENCY_SIGNAL=50.09 POWER_FLOW=88.5 REACTIVE_POWER=38.93 COMMUNICATION_LOG_SIZE=2068 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.73 SPECTRAL_ENERGY=10.22 SPATIAL_CORRELATION=0.59 WAVELET_COEFF_AVG=-0.729 WAVELET_COEFF_STD=0.079 THREAT_PROBABILITY=0.72 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.49 UNCERTAINTY=0.24 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.15 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
200,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_01:45:00 NODE_ID=N3 VOLTAGE_LEVEL=230.77 FREQUENCY_SIGNAL=50.05 POWER_FLOW=111.36 REACTIVE_POWER=29.31 COMMUNICATION_LOG_SIZE=2783 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.23 SPECTRAL_ENERGY=13.62 SPATIAL_CORRELATION=0.72 WAVELET_COEFF_AVG=-0.016 WAVELET_COEFF_STD=0.222 THREAT_PROBABILITY=0.55 ATTACK_TYPE=DoS RISK_SCORE=1.0 UNCERTAINTY=0.2 POLICY_ACTION=restrict_access REWARD_VALUE=0.49 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
201,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_02:00:00 NODE_ID=N24 VOLTAGE_LEVEL=232.5 FREQUENCY_SIGNAL=50.18 POWER_FLOW=109.06 REACTIVE_POWER=29.31 COMMUNICATION_LOG_SIZE=9854 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.68 SPECTRAL_ENERGY=11.89 SPATIAL_CORRELATION=0.46 WAVELET_COEFF_AVG=-0.276 WAVELET_COEFF_STD=0.071 THREAT_PROBABILITY=0.7 ATTACK_TYPE=DoS RISK_SCORE=0.92 UNCERTAINTY=0.0 POLICY_ACTION=isolate_node REWARD_VALUE=0.25 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
202,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_02:15:00 NODE_ID=N37 VOLTAGE_LEVEL=219.34 FREQUENCY_SIGNAL=49.84 POWER_FLOW=114.76 REACTIVE_POWER=31.18 COMMUNICATION_LOG_SIZE=7581 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.43 SPECTRAL_ENERGY=11.91 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=0.493 WAVELET_COEFF_STD=0.219 THREAT_PROBABILITY=0.15 ATTACK_TYPE=DoS RISK_SCORE=0.86 UNCERTAINTY=0.44 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.48 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
203,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_02:30:00 NODE_ID=N7 VOLTAGE_LEVEL=238.68 FREQUENCY_SIGNAL=50.01 POWER_FLOW=103.26 REACTIVE_POWER=26.19 COMMUNICATION_LOG_SIZE=5652 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.29 SPECTRAL_ENERGY=11.75 SPATIAL_CORRELATION=0.45 WAVELET_COEFF_AVG=0.064 WAVELET_COEFF_STD=0.171 THREAT_PROBABILITY=0.31 ATTACK_TYPE=Zero-Day RISK_SCORE=0.53 UNCERTAINTY=0.32 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.96 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
204,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_02:45:00 NODE_ID=N14 VOLTAGE_LEVEL=235.49 FREQUENCY_SIGNAL=49.84 POWER_FLOW=99.0 REACTIVE_POWER=17.72 COMMUNICATION_LOG_SIZE=7285 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.16 SPECTRAL_ENERGY=15.43 SPATIAL_CORRELATION=0.24 WAVELET_COEFF_AVG=0.583 WAVELET_COEFF_STD=0.254 THREAT_PROBABILITY=0.01 ATTACK_TYPE=Zero-Day RISK_SCORE=0.72 UNCERTAINTY=0.22 POLICY_ACTION=alert_operator REWARD_VALUE=0.6 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
205,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_03:00:00 NODE_ID=N33 VOLTAGE_LEVEL=241.28 FREQUENCY_SIGNAL=49.99 POWER_FLOW=95.08 REACTIVE_POWER=33.37 COMMUNICATION_LOG_SIZE=9658 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.32 SPECTRAL_ENERGY=15.47 SPATIAL_CORRELATION=0.79 WAVELET_COEFF_AVG=-0.642 WAVELET_COEFF_STD=0.442 THREAT_PROBABILITY=0.89 ATTACK_TYPE=Insider RISK_SCORE=0.5 UNCERTAINTY=0.48 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.7 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
206,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_03:15:00 NODE_ID=N4 VOLTAGE_LEVEL=232.48 FREQUENCY_SIGNAL=49.85 POWER_FLOW=76.97 REACTIVE_POWER=32.4 COMMUNICATION_LOG_SIZE=1986 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=16.28 SPATIAL_CORRELATION=0.78 WAVELET_COEFF_AVG=0.433 WAVELET_COEFF_STD=0.097 THREAT_PROBABILITY=0.72 ATTACK_TYPE=Zero-Day RISK_SCORE=0.18 UNCERTAINTY=0.4 POLICY_ACTION=isolate_node REWARD_VALUE=0.14 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
207,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_03:30:00 NODE_ID=N28 VOLTAGE_LEVEL=218.0 FREQUENCY_SIGNAL=50.21 POWER_FLOW=117.91 REACTIVE_POWER=26.89 COMMUNICATION_LOG_SIZE=2204 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.68 SPECTRAL_ENERGY=18.35 SPATIAL_CORRELATION=0.52 WAVELET_COEFF_AVG=0.451 WAVELET_COEFF_STD=0.055 THREAT_PROBABILITY=0.18 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.93 UNCERTAINTY=0.18 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.61 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
208,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_03:45:00 NODE_ID=N21 VOLTAGE_LEVEL=215.27 FREQUENCY_SIGNAL=49.62 POWER_FLOW=80.76 REACTIVE_POWER=30.19 COMMUNICATION_LOG_SIZE=2869 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.61 SPECTRAL_ENERGY=12.96 SPATIAL_CORRELATION=0.42 WAVELET_COEFF_AVG=-0.691 WAVELET_COEFF_STD=0.229 THREAT_PROBABILITY=0.34 ATTACK_TYPE=Zero-Day RISK_SCORE=0.1 UNCERTAINTY=0.26 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.13 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
209,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_04:00:00 NODE_ID=N34 VOLTAGE_LEVEL=225.31 FREQUENCY_SIGNAL=49.87 POWER_FLOW=96.75 REACTIVE_POWER=12.98 COMMUNICATION_LOG_SIZE=3718 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.65 SPECTRAL_ENERGY=14.21 SPATIAL_CORRELATION=0.68 WAVELET_COEFF_AVG=0.088 WAVELET_COEFF_STD=0.359 THREAT_PROBABILITY=0.48 ATTACK_TYPE=DoS RISK_SCORE=0.03 UNCERTAINTY=0.13 POLICY_ACTION=restrict_access REWARD_VALUE=0.43 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
210,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_04:15:00 NODE_ID=N31 VOLTAGE_LEVEL=225.45 FREQUENCY_SIGNAL=49.9 POWER_FLOW=121.15 REACTIVE_POWER=40.12 COMMUNICATION_LOG_SIZE=2129 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.59 SPECTRAL_ENERGY=8.93 SPATIAL_CORRELATION=0.45 WAVELET_COEFF_AVG=-0.577 WAVELET_COEFF_STD=0.174 THREAT_PROBABILITY=0.65 ATTACK_TYPE=Zero-Day RISK_SCORE=0.38 UNCERTAINTY=0.14 POLICY_ACTION=isolate_node REWARD_VALUE=0.33 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
211,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_04:30:00 NODE_ID=N29 VOLTAGE_LEVEL=238.31 FREQUENCY_SIGNAL=49.89 POWER_FLOW=85.03 REACTIVE_POWER=26.65 COMMUNICATION_LOG_SIZE=3519 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.97 SPECTRAL_ENERGY=10.01 SPATIAL_CORRELATION=0.86 WAVELET_COEFF_AVG=0.035 WAVELET_COEFF_STD=0.268 THREAT_PROBABILITY=0.4 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.02 UNCERTAINTY=0.39 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.16 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
212,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_04:45:00 NODE_ID=N30 VOLTAGE_LEVEL=217.56 FREQUENCY_SIGNAL=49.92 POWER_FLOW=99.03 REACTIVE_POWER=33.32 COMMUNICATION_LOG_SIZE=5654 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.42 SPECTRAL_ENERGY=6.38 SPATIAL_CORRELATION=0.35 WAVELET_COEFF_AVG=-0.252 WAVELET_COEFF_STD=0.055 THREAT_PROBABILITY=0.65 ATTACK_TYPE=Insider RISK_SCORE=0.84 UNCERTAINTY=0.47 POLICY_ACTION=isolate_node REWARD_VALUE=0.53 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
213,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_05:00:00 NODE_ID=N18 VOLTAGE_LEVEL=197.94 FREQUENCY_SIGNAL=50.08 POWER_FLOW=109.3 REACTIVE_POWER=28.53 COMMUNICATION_LOG_SIZE=9805 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.91 SPECTRAL_ENERGY=14.14 SPATIAL_CORRELATION=0.23 WAVELET_COEFF_AVG=-0.741 WAVELET_COEFF_STD=0.058 THREAT_PROBABILITY=0.15 ATTACK_TYPE=MITM RISK_SCORE=0.88 UNCERTAINTY=0.08 POLICY_ACTION=isolate_node REWARD_VALUE=0.73 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
214,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_05:15:00 NODE_ID=N10 VOLTAGE_LEVEL=221.48 FREQUENCY_SIGNAL=50.24 POWER_FLOW=119.78 REACTIVE_POWER=37.15 COMMUNICATION_LOG_SIZE=6901 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.59 SPECTRAL_ENERGY=7.68 SPATIAL_CORRELATION=0.67 WAVELET_COEFF_AVG=0.35 WAVELET_COEFF_STD=0.175 THREAT_PROBABILITY=0.13 ATTACK_TYPE=Insider RISK_SCORE=0.6 UNCERTAINTY=0.48 POLICY_ACTION=isolate_node REWARD_VALUE=0.3 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
215,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_05:30:00 NODE_ID=N11 VOLTAGE_LEVEL=232.84 FREQUENCY_SIGNAL=49.95 POWER_FLOW=88.49 REACTIVE_POWER=36.34 COMMUNICATION_LOG_SIZE=9935 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.92 SPECTRAL_ENERGY=8.24 SPATIAL_CORRELATION=0.23 WAVELET_COEFF_AVG=0.443 WAVELET_COEFF_STD=0.245 THREAT_PROBABILITY=0.1 ATTACK_TYPE=Insider RISK_SCORE=0.87 UNCERTAINTY=0.37 POLICY_ACTION=restrict_access REWARD_VALUE=0.82 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
216,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_05:45:00 NODE_ID=N33 VOLTAGE_LEVEL=214.89 FREQUENCY_SIGNAL=50.32 POWER_FLOW=130.47 REACTIVE_POWER=30.7 COMMUNICATION_LOG_SIZE=8158 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.64 SPECTRAL_ENERGY=15.18 SPATIAL_CORRELATION=0.61 WAVELET_COEFF_AVG=0.232 WAVELET_COEFF_STD=0.429 THREAT_PROBABILITY=0.62 ATTACK_TYPE=DoS RISK_SCORE=0.71 UNCERTAINTY=0.33 POLICY_ACTION=isolate_node REWARD_VALUE=0.04 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
217,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_06:00:00 NODE_ID=N50 VOLTAGE_LEVEL=215.64 FREQUENCY_SIGNAL=50.09 POWER_FLOW=111.64 REACTIVE_POWER=32.37 COMMUNICATION_LOG_SIZE=5015 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.35 SPECTRAL_ENERGY=16.59 SPATIAL_CORRELATION=0.45 WAVELET_COEFF_AVG=-0.462 WAVELET_COEFF_STD=0.324 THREAT_PROBABILITY=0.6 ATTACK_TYPE=Insider RISK_SCORE=0.95 UNCERTAINTY=0.12 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.25 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
218,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_06:15:00 NODE_ID=N9 VOLTAGE_LEVEL=226.65 FREQUENCY_SIGNAL=50.05 POWER_FLOW=105.58 REACTIVE_POWER=27.36 COMMUNICATION_LOG_SIZE=5224 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.22 SPECTRAL_ENERGY=11.62 SPATIAL_CORRELATION=0.63 WAVELET_COEFF_AVG=-0.688 WAVELET_COEFF_STD=0.2 THREAT_PROBABILITY=0.32 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.18 UNCERTAINTY=0.38 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.55 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
219,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_06:30:00 NODE_ID=N15 VOLTAGE_LEVEL=238.91 FREQUENCY_SIGNAL=49.71 POWER_FLOW=106.67 REACTIVE_POWER=43.84 COMMUNICATION_LOG_SIZE=9267 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.88 SPECTRAL_ENERGY=12.39 SPATIAL_CORRELATION=0.63 WAVELET_COEFF_AVG=-0.497 WAVELET_COEFF_STD=0.046 THREAT_PROBABILITY=0.33 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.85 UNCERTAINTY=0.42 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.5 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
220,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_06:45:00 NODE_ID=N32 VOLTAGE_LEVEL=234.58 FREQUENCY_SIGNAL=49.88 POWER_FLOW=109.58 REACTIVE_POWER=18.13 COMMUNICATION_LOG_SIZE=2384 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.56 SPECTRAL_ENERGY=12.31 SPATIAL_CORRELATION=0.78 WAVELET_COEFF_AVG=-0.235 WAVELET_COEFF_STD=0.406 THREAT_PROBABILITY=0.7 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.85 UNCERTAINTY=0.19 POLICY_ACTION=isolate_node REWARD_VALUE=0.79 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
221,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_07:00:00 NODE_ID=N21 VOLTAGE_LEVEL=198.57 FREQUENCY_SIGNAL=49.95 POWER_FLOW=99.19 REACTIVE_POWER=35.42 COMMUNICATION_LOG_SIZE=6450 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=10.31 SPATIAL_CORRELATION=0.22 WAVELET_COEFF_AVG=0.62 WAVELET_COEFF_STD=0.474 THREAT_PROBABILITY=0.02 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.26 UNCERTAINTY=0.18 POLICY_ACTION=restrict_access REWARD_VALUE=0.16 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
222,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_07:15:00 NODE_ID=N19 VOLTAGE_LEVEL=225.22 FREQUENCY_SIGNAL=49.87 POWER_FLOW=104.77 REACTIVE_POWER=30.57 COMMUNICATION_LOG_SIZE=6152 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.99 SPECTRAL_ENERGY=11.95 SPATIAL_CORRELATION=0.72 WAVELET_COEFF_AVG=0.477 WAVELET_COEFF_STD=0.142 THREAT_PROBABILITY=0.76 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.64 UNCERTAINTY=0.32 POLICY_ACTION=restrict_access REWARD_VALUE=0.4 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
223,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_07:30:00 NODE_ID=N11 VOLTAGE_LEVEL=233.2 FREQUENCY_SIGNAL=50.01 POWER_FLOW=117.89 REACTIVE_POWER=29.73 COMMUNICATION_LOG_SIZE=6279 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.45 SPECTRAL_ENERGY=14.74 SPATIAL_CORRELATION=0.67 WAVELET_COEFF_AVG=0.75 WAVELET_COEFF_STD=0.109 THREAT_PROBABILITY=0.42 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.36 UNCERTAINTY=0.1 POLICY_ACTION=isolate_node REWARD_VALUE=0.49 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
224,DATASET=SG_SECURITY TIMESTAMP=2024-01-03_07:45:00 NODE_ID=N15 VOLTAGE_LEVEL=230.03 FREQUENCY_SIGNAL=49.75 POWER_FLOW=107.44 REACTIVE_POWER=38.57 COMMUNICATION_LOG_SIZE=8856 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=18.25 SPATIAL_CORRELATION=0.2 WAVELET_COEFF_AVG=-0.55 WAVELET_COEFF_STD=0.494 THREAT_PROBABILITY=0.45 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.02 UNCERTAINTY=0.18 POLICY_ACTION=restrict_access REWARD_VALUE=0.66 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
